ORIGIN,Average Departure Delay
JMS,9.35949098621421
JNU,-3.338363054412437
KOA,-0.21582397003745318
KTN,-2.4885844748858448
LAN,8.101621308627678
LAR,7.851373182552504
LAS,9.960894099120774
LAW,8.676175790285274
LAX,8.295131300990676
LBB,8.751277139208174
LBE,4.442379182156134
LBF,-3.275800711743772
LBL,7.055855855855856
LCH,4.723214285714286
LCK,19.771668219944083
LEX,8.649039433771486
LFT,7.40676826535186
LGA,12.5448618252124
LGB,6.845997245673912
LIH,1.1194937424874496
LIT,6.59562423500612
LNK,9.822857142857142
LRD,8.770807193642828
LSE,7.395673076923077
LWB,25.70921985815603
LWS,-2.4720670391061454
LYH,15.692232055063913
MAF,9.099849065366307
MBS,9.659498207885305
MCI,7.209083026230219
MCO,13.349142560700272
MDT,10.721271393643033
MDW,14.818530141156282
MEI,18.258845437616387
MEM,8.60684024713151
MFE,10.785332144449399
MFR,14.630599437351222
MGM,10.183663366336633
MHK,8.864044943820225
MHT,5.471716203259827
MIA,11.47511145838121
MKE,9.387649763818938
MKG,4.541850220264317
MLB,4.576669414674361
MLI,9.94752774974773
MLU,10.228571428571428
MMH,33.50370370370371
MOB,9.798126463700234
MOT,8.839825119236885
MQT,16.52809853733641
MRY,10.116393868537282
MSN,8.243553008595988
MSO,6.878734622144113
MSP,7.584445516768467
MSY,10.119971745784508
MTJ,8.800136892539356
MVY,19.89958158995816
MYR,9.090925266903914
OAJ,11.761533242876526
OAK,8.421102150537635
OGD,19.064
OGG,2.348591966507366
OGS,13.984126984126984
OKC,7.8144424131627055
OMA,7.600470702807986
OME,-5.105491329479769
ONT,7.685932026886301
ORD,12.354664639007101
ORF,12.575877792977657
ORH,22.02918918918919
OTH,29.1731843575419
OTZ,-3.2420749279538903
OWB,27.635514018691588
PAH,8.111918604651162
PBG,13.554968287526426
PBI,13.806329884357883
PDX,4.440690128043627
PGD,10.356909475302709
PGV,20.689987937273823
PHF,13.044037412314887
PHL,11.560894649490239
PHX,9.072545909269852
PIA,10.941199004022218
PIB,11.014084507042254
PIE,7.175869944914685
PIH,-2.388580491673275
PIT,7.9032304975589485
PLN,8.7548125633232
PNS,6.471666070790132
PPG,45.385245901639344
PRC,9.948936170212766
PSC,6.5724307260610315
PSE,8.278562259306804
PSG,-6.861344537815126
PSM,24.225589225589225
PSP,6.835421412300684
PUB,8.582122905027934
PVD,8.80801583374567
PVU,14.472222222222221
PWM,11.923943904327626
RAP,10.855539637058262
RDD,14.014964788732394
RDM,10.934083601286174
RDU,13.36454639542578
RFD,9.949025487256371
RHI,7.769662921348314
RIC,12.280722731499933
RKS,7.181277860326895
RNO,8.915522703273496
ROA,15.323320817688778
ROC,9.873740282176792
ROW,8.671641791044776
RST,12.17926019601644
RSW,10.304774136958837
SAF,7.706222865412446
SAN,8.117397642921532
SAT,8.920336820617505
SAV,11.655011049005589
SBA,8.33152018322359
SBN,12.01403713993274
SBP,10.359103289335847
SCC,-7.606717226435537
SCE,9.630044843049328
SCK,24.265856950067477
SDF,10.470745510449623
SEA,6.328378019644279
SFB,10.674491720813247
SFO,10.898792542001672
SGF,11.340658035396128
SGU,1.7399876771410967
SHD,16.204651162790697
SHV,8.799451386772326
SIT,-3.003782148260212
SJC,7.209994644407099
SJT,4.953670705630791
SJU,12.33609992604158
SLC,6.206149260616168
SLN,22.279411764705884
SMF,6.415054039044811
SMX,12.329411764705883
SNA,6.740330690388706
SPI,11.733408961996597
SPN,5.268
SPS,4.520078354554358
SRQ,8.348
STC,15.86111111111111
STL,10.546727180729542
STS,11.722637661454792
STT,7.9394299287410925
STX,7.614629794826048
SUN,8.790294627383016
SUX,12.415437987857763
SWF,19.902285714285714
SWO,2.9653401797175865
SYR,10.186330288965413
TLH,6.9620210808097704
TOL,9.966286564204264
TPA,11.028364080303852
TRI,10.368508655126497
TTN,25.308151093439363
TUL,7.80193640927564
TUS,6.505390612041798
TVC,10.395068205666316
TWF,0.6159305993690851
TXK,6.502968617472434
TYR,7.146059291395517
TYS,10.530753017819505
UIN,12.049653579676674
USA,17.065372829417772
VEL,3.6550632911392404
VLD,6.724680432645035
VPS,7.357059053578412
WRG,-5.875698324022347
WYS,-2.485355648535565
XNA,10.985233265720082
YAK,-8.720505617977528
YNG,63.0
YUM,-0.45566860465116277
