ORIGIN,Average Departure Delay
HSV,7.8931098696461826
IAD,12.282961787721515
IAH,11.964387951779747
ICT,5.453832406671962
IDA,-1.4313661558526247
ILM,4.247982786444325
IMT,8.335526315789474
IND,6.066166849382891
INL,1.8410596026490067
IPL,1.2605042016806722
ISN,13.753036437246964
ISP,8.834213665019595
ITO,-1.208719723183391
IYK,0.727810650887574
JAC,3.4998371865841746
JAN,6.195509309967141
JAX,6.198178430966673
JFK,9.579925728333071
JLN,5.387537993920972
JNU,2.2838002436053593
KOA,1.4097823543178094
KTN,-0.059862187769164514
LAN,11.892944038929441
LAR,-1.830188679245283
LAS,8.95311317485129
LAW,0.3761140819964349
LAX,8.095901149091963
LBB,6.141078288515035
LCH,0.17846153846153845
LEX,7.868774094063223
LFT,8.68567688855647
LGA,6.508183587043607
LGB,5.330146545708304
LIH,0.7786034989936522
LIT,8.10953397814345
LMT,4.531806615776081
LNK,6.7029565217391305
LRD,3.6464391066160977
LSE,-1.3392018779342723
LWB,5.083612040133779
LWS,-5.4281391830559755
MAF,5.237313619847137
MBS,5.087344028520499
MCI,7.263881750714389
MCO,7.605441436311413
MDT,4.577808551151117
MDW,11.239389465608035
MEI,7.052224371373308
MEM,4.937587597608764
MFE,6.036400698893419
MFR,17.6328530259366
MGM,5.850947158524427
MHK,2.3252595155709344
MHT,8.809670668575833
MIA,10.874285118745195
MKE,5.775980483148153
MKG,3.278969957081545
MLB,7.06937631394534
MLI,8.57196417413039
MLU,8.282789729354615
MMH,13.410658307210031
MOB,7.611607992388202
MOD,19.395904436860068
MOT,4.869718309859155
MQT,4.922580645161291
MRY,9.789435600578871
MSN,5.414345711759505
MSO,2.638160025915128
MSP,4.155891079196928
MSY,6.380491059514278
MTJ,6.18863361547763
MVY,31.401639344262296
MYR,3.6131165610360982
OAJ,7.452744765138653
OAK,7.176686927413671
OGG,1.9383440986494422
OKC,5.44456419868791
OMA,6.316023428511662
OME,1.9328214971209212
ONT,4.84867493976999
ORD,11.675102495982157
ORF,8.417040673211782
OTH,33.1524064171123
OTZ,0.713326941514861
PAH,4.805555555555555
PBI,6.525607396258869
PDX,4.794074464480668
PHF,5.765607886089814
PHL,6.305563079621819
PHX,5.3942426454846375
PIA,7.1839399833287025
PIH,-5.0316649642492335
PIT,5.535137252341939
PLN,17.928571428571427
PNS,5.480637813211845
PSC,-0.7207363667940258
PSE,-0.8327272727272728
PSG,1.0868347338935573
PSP,8.98018018018018
PVD,5.628227571115974
PWM,8.769217914438503
RAP,4.138932496075353
RDD,21.93941504178273
RDM,6.626394644564871
RDU,7.04762344041881
RFD,15.60377358490566
RIC,7.163440467494522
RKS,1.260586319218241
RNO,4.889445095324316
ROA,10.182590855803047
ROC,6.646471021352688
ROW,2.9619140625
RST,-3.6791878172588834
RSW,3.4566393627414143
SAF,4.002973977695167
SAN,6.883902900129974
SAT,5.7183430095716306
SAV,10.045245480800086
SBA,11.597026305756767
SBN,9.0410635155096
SBP,12.325036912043872
SCC,2.3530259365994235
SDF,8.32167924778175
SEA,5.401484934644791
SFO,14.84718505065953
SGF,6.872128305158214
SGU,2.468410661401777
SHD,9.5
SHV,5.454158430895545
SIT,0.967948717948718
SJC,4.081803261873013
SJT,4.820031298904539
SJU,7.133254156769596
SLC,2.7378566552901025
SMF,6.605174585002862
SMX,2.6924265842349304
SNA,6.5548934219573685
SPI,2.549949031600408
SPS,2.4965694682675816
SRQ,4.630447527848348
STL,8.375645346335867
STT,3.44478021978022
STX,3.5147347740667976
SUN,0.8186141304347826
SUX,11.472440944881889
SWF,5.142857142857143
SYR,7.113064565019703
TLH,7.9457033879291
TOL,22.513157894736842
TPA,6.317869031092801
TRI,6.827660336796847
TTN,16.857142857142858
TUL,6.098677845856176
TUS,3.117379133652797
TVC,10.262617972917521
TWF,-2.0600184672206834
TXK,0.5508982035928144
TYR,3.139637432631063
TYS,9.336139630390143
VLD,7.957156767283349
VPS,8.823539014038523
WRG,0.2587904360056259
WYS,-4.694545454545454
XNA,7.7348926252705175
YAK,-8.032485875706215
YUM,0.33860759493670883
