ORIGIN,Average Departure Delay
GST,17.17105263157895
GTF,0.7432306255835668
GTR,6.800399201596806
GUC,10.259493670886076
GUM,15.238227146814404
HDN,10.892503536067892
HIB,2.328141225337487
HLN,0.8302488832163369
HNL,2.6407395532756226
HOB,4.850249584026622
HOU,11.834256216061732
HPN,11.782807151007988
HRL,3.746759119686464
HSV,7.187487051999171
HYA,23.182926829268293
HYS,2.008169934640523
IAD,12.230482664853842
IAG,5.230538922155689
IAH,11.239914818641028
ICT,9.22204138572425
IDA,0.7206910736322502
ILG,29.391752577319586
ILM,5.444120505344995
IMT,2.1471471471471473
IND,7.827345454545455
INL,5.235008103727715
ISN,3.9484083424807905
ISP,10.078287197231834
ITH,14.633333333333333
ITO,-0.9505954296749276
JAC,7.666850981476362
JAN,6.457723255507189
JAX,8.067290963053935
JFK,11.755940322339205
JLN,8.727665706051873
JMS,2.890096618357488
JNU,4.388673213062343
KOA,1.3417732027228955
KTN,2.6119644300727565
LAN,6.157114624505929
LAR,2.8508196721311476
LAS,10.570710136729259
LAW,6.997054491899853
LAX,10.216556237841335
LBB,7.847077988189778
LBE,9.560617193240265
LCH,2.358537806710065
LEX,6.44578125
LFT,7.627476155539251
LGA,12.764120915158763
LGB,6.964278187565859
LIH,0.5884419462497804
LIT,9.049897348924395
LNK,5.144055944055944
LRD,3.9366438356164384
LSE,5.347055460263007
LWS,-3.126365054602184
MAF,7.025533536585366
MBS,7.557349665924276
MCI,7.999760622381808
MCO,11.508908976245532
MDT,8.08499714774672
MDW,12.161648012751655
MEI,7.927402862985685
MEM,8.373534758352662
MFE,6.613295615275813
MFR,6.963805970149254
MGM,7.988898626935437
MHK,3.517462165308498
MHT,7.193092154235522
MIA,11.967403114813473
MKE,7.317723026769482
MKG,7.819117647058824
MLB,8.463617463617464
MLI,8.187864940340187
MLU,7.491943127962085
MMH,9.92142857142857
MOB,6.886711459499813
MOT,4.160626836434868
MQT,8.594427244582043
MRY,7.144715447154471
MSN,5.215243399339934
MSO,1.5589950650515927
MSP,6.911555588358304
MSY,8.39329956963169
MTJ,5.205102040816326
MVY,24.685185185185187
MYR,9.174394199580233
OAJ,10.194647201946472
OAK,9.129879781420765
OGG,3.4795772124686493
OKC,8.225062914664836
OMA,7.379346739251194
OME,5.848703170028818
ONT,8.10777891504606
ORD,13.305085522847028
ORF,9.223185805422647
ORH,5.446197991391679
OTH,18.96969696969697
OTZ,5.209103840682788
PAH,6.9178885630498534
PBG,12.318493150684931
PBI,11.791318864774624
PDX,5.045399751127703
PHF,10.701923076923077
PHL,10.072041528332678
PHX,8.340602284527519
PIA,7.322309079975947
PIB,7.173139158576052
PIH,-1.7559943582510578
PIT,6.310475454194047
PLN,9.964779874213836
PNS,7.216780176785973
PPG,20.844827586206897
PSC,2.731166347992352
PSE,2.382205513784461
PSG,4.693706293706294
PSP,7.838439820140123
PUB,1.8932806324110671
PVD,7.253070839643278
PWM,9.044820717131474
RAP,5.575152041702867
RDD,7.011688311688312
RDM,3.4470740103270225
RDU,9.258661048689138
RHI,2.1365853658536587
RIC,9.735223160434257
RKS,4.127572016460905
RNO,7.678100263852243
ROA,8.957481602616516
ROC,7.536307961504812
ROW,7.602576808721507
RST,7.100323624595469
RSW,8.385766879688802
SAF,9.682291666666666
SAN,7.978262594208648
SAT,7.394119847851843
SAV,10.471595137682957
SBA,6.419000464180721
SBN,10.852596314907872
SBP,6.883222691611346
SCC,-0.0861504907306434
SCE,7.831223628691983
SDF,8.399907621247113
SEA,6.5383997947818315
SFO,10.76088287477822
SGF,9.951023502653525
SGU,3.42914979757085
SHV,9.745885248423319
SIT,1.2929222144358794
SJC,7.070153741694553
SJT,7.246760895170789
SJU,9.836237992178305
SLC,4.475125932659168
SMF,7.7234315929925135
SMX,8.53641456582633
SNA,6.3072080111045015
SPI,9.002986857825567
SPS,7.430448222565688
SRQ,9.733846576849052
STC,18.692307692307693
STL,9.095577633372178
STT,11.0661084178052
STX,7.801792828685259
SUN,4.007543103448276
SUX,8.438271604938272
SWF,9.67741935483871
SYR,5.9691752746351865
TLH,6.776093294460641
TOL,3.336713995943205
TPA,9.738127246690242
TRI,5.856866537717601
TTN,13.454753348578896
TUL,7.244872220378361
TUS,5.627834101382488
TVC,5.056289089645587
TWF,-0.8959731543624161
TXK,5.402195608782435
TYR,6.45503300330033
TYS,10.15
UST,15.0
VEL,-3.74
VLD,7.293596059113301
VPS,9.195136074116967
WRG,3.544179523141655
WYS,1.375
XNA,11.189406907662875
YAK,-6.070931849791377
YUM,1.1290004923682915
